Type,ID,Profile,Caption,Date,Location,URL,TypeName,MediaCount,Likes,Comments,Video Views,Is Video,Engagement Rate,Hashtags,Mentions,Tagged Users,Followers,Following,Image URL
post,3060935878751767871,enconcept_tothemax,"#20ที่นั่งสุดท้าย ขอนแก่นคนมาเยอะมาก ที่นั่งในโรงแรมจะไม่พอแล้ว ขอบคุณทุกความสนใจนะคะ😭💖 ทีมงานดีใจ : Think beyond #สัญจร มาให้ตามคำร้องขอจากน้องๆต่างจังหวัด✈️ พี่ๆไปหาถึงที่ไม่ต้องเดินทางมาไกล สำหรับใครที่อยากวางแผนเตรียมตัว #สอบเข้ามหาลัย #สอบเตรียมอุดม #สอบหมอ #สอบอินเตอร์ ต้องงานนี้!! ชี้แนวทาง ให้เทคนิค แบบครบจบในงานเดียว

-ลงทะเบียนทางนี้เลย-

📣25 มี.ค. 66  10.00-12.00
ขอนแก่น : โรงแรมพูลแมน ขอนแก่น ราชา ออคิด
🔥ลงทะเบียน : https://docs.google.com/forms/d/e/1FAIpQLScNQBp2Sf0VsVfcplW-maHtYzNajPBgYvYWPcLnmjyCI1EB3Q/viewform

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻url.enconcept.com/ldnj",2023-03-18 04:00:13,,https://www.instagram.com/p/Cp6oPbVP00_,GraphImage,1,9,0,,False,0.039593506664906956,#20ที่นั่งสุดท้าย #สัญจร #สอบเข้ามหาลัย #สอบเตรียมอุดม #สอบหมอ #สอบอินเตอร์,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/336060292_762140005206845_1518634414820448056_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=yNB_UKsFwdUAX9qdhh2&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAvsVjEz2CtluDAN0iOmwUAX63alwfzQHu5qSLH9yz5pQ&oe=64F370E5&_nc_sid=bc0c2c
post,3060453324756822434,enconcept_tothemax,"นาทีนี้ต้องพึ่งทางนี้แล้วแหละ!! แจกยันต์ แชร์แล้วสอบติด ✨🙏🏻

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻url.enconcept.com/ldnj",2023-03-17 12:01:28,,https://www.instagram.com/p/Cp46hV5yymi,GraphSidecar,3,783,0,,False,3.444635079846905,,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/336028674_544528441078904_8915561291625401595_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=uL_HJ_7HGfsAX_G4DwT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAGGCjuzH9GKmPXCrTXOixCcqN0oe6tBfLPFD4Tm_F8OA&oe=64F20055&_nc_sid=bc0c2c
post,3060413567351854428,enconcept_tothemax,"เย่ๆ🎉 คอร์สสดเหล่าตัวเล็กม.ต้น ทั้งหลายจบแล้วววว @kruptan_enconcept  คิดถึงน้องๆแน่เลย🥺 ขอบคุณน้องๆทุกคนที่มาเรียนกันถึงสาขาน้า ขอให้ทำเกรดได้ปังๆค่ะ❤️

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻url.enconcept.com/ldnj",2023-03-17 10:42:28,,https://www.instagram.com/p/Cp4xey7yxVc,GraphSidecar,5,147,0,,False,0.6466939421934803,,kruptan_enconcept,kruptan_enconcept,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/335785589_1026568748311235_3170342809216198741_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=KJzcR-Yv2KEAX9HL0IM&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCQFj_KtlmGeduPGMYywKn72ph9DbfWDZIgLIVM_apIWw&oe=64F325CD&_nc_sid=bc0c2c
post,3060211197078899885,enconcept_tothemax,"ทาสหมาต้องรู้ศัพท์นี้🐶 น่ารักสุดๆ💗
เลี้ยงน้องแล้วได้ความรู้อีก ที่สำคัญเลยคือ เราสามารถฝึกน้องฟังคำสั่งเป็นภาษาอังกฤษได้ด้วยนะ ฝึกภาษาทั้งเจ้าของ และ น้องหมาเลย🐕✨

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻url.enconcept.com/ldnj

#ภาษาอังกฤษ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษที่ไหนดี #หมา #corgi

#dek66 #alevel #alevel66 #tgat #tcas67 #เตรียมอุดม #เตรียมอุดม86 #tu86 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์ #ครูพี่กิ๊บ #krupgib #krupgib_oxford #enconcept",2023-03-17 04:00:51,,https://www.instagram.com/p/Cp4Dd67j4yt,GraphVideo,1,135,0,1694,True,0.5939025999736044,#ภาษาอังกฤษ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษที่ไหนดี #หมา #corgi #dek66 #alevel #alevel66 #tgat #tcas67 #เตรียมอุดม #เตรียมอุดม86 #tu86 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์ #ครูพี่กิ๊บ #krupgib #krupgib_oxford #enconcept,,,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t51.2885-15/333630022_1689418194809619_3789920184907009329_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=2mrA8IZR-QUAX8AaDkY&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCh2ZngrIOgi1pCFpA7fB5HtyWL1iM4C8ijdhBufsMNzg&oe=64EF20CB&_nc_sid=bc0c2c
post,3058915856010069258,enconcept_tothemax,"ปิดเทอมนี้เก่งอังกฤษ พิชิตทุกสนามสอบ ‼️ เพียงแค่บอกต่อ ก็เตรียมรับโปรโมชั่นดี ๆ แบบแพ็คคู่ไปเลย 📢✨
รับทันทีคูปองส่วนลดมูลล่า 500 บาท (สำหรับคอร์สราคา 5,500 บาท ขึ้นไป) 
📌แคป+ทักแชทเลย!

📝ประถม ทำเกรด เก่ง Grammar & Vocab
- Grammar & Error ประถม
- Vocab & Reading ประถม
.
📝ม.ต้น ทำเกรด เก่ง Grammar & Vocab
- Pack Junior Grammar & Error ม.ต้น
- Junior Vocab & Reading ม.ต้น
.
📝ม.ต้น เตรียมก่อน พร้อมกว่า
- Pre สอบเข้าเตรียมฯ และ ม.4 โรงเรียนดัง อังกฤษ
- สอบเข้าเตรียมฯ และ ม.4 โรงเรียนดัง อังกฤษ
.
📝ม.ปลาย ทำเกรด เก่ง Grammar & Vocab
- Pack Ultimate Grammar & Error ม.ปลาย
- Ultimate Vocab & Reading ม.ปลาย
.
📝ม.ปลาย เตรียมก่อน พร้อมกว่า
- Pre TCAS Admission
- TCAS Admission อังกฤษ 
📢 รีบชวนเพื่อนมาสมัครด่วน‼️
>> ตั้งแต่วันที่ 9 มี.ค. - 15 เม.ย. 66 <<
.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻url.enconcept.com/ldnj",2023-03-15 09:06:47,,https://www.instagram.com/p/Cpzc8OjSkUK,GraphImage,1,15,0,,False,0.06598917777484492,,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/335774761_881045696339843_4993459477127523176_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=CLSgSjdlb1YAX_BV6bm&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCJlA6xLABUUMtazdu4BQf_x0Rlkcf7_w4sqFdF22GawQ&oe=64F1DD37&_nc_sid=bc0c2c
post,3058804061496974501,enconcept_tothemax,"ที่1 ศิลป์-เกาหลี ขอเปิดใจ!! เมาท์ข้อสอบ “สายศิลป์ 2566 l จีน่า ณัฐณิชา แววบุตร #TU86 

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻url.enconcept.com/ldnj",2023-03-15 05:31:56,,https://www.instagram.com/p/CpzDhZzDJyl,GraphVideo,1,148,0,1527,True,0.6510932207118032,#TU86,,,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t51.2885-15/336159482_6060887600635425_4136171505087204328_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=mFKDFVNRaxoAX-cMEmB&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA8flZV1HdC0LmQmkMgsQioh_AlLtjjlk0l_tNCQYoyWw&oe=64EF86F9&_nc_sid=bc0c2c
post,3058221669379881215,enconcept_tothemax,"ขอแสดงความยินดีกับเด็กเตรียมฯ#TU86  ป้ายแดงทุกคนด้วยน้า 🎉🎉

สอบติดแล้วอย่าลืมมาฉลองด้วยกัน ที่งาน
""Success To The Max - รวมพลคนติดเตรียมฯ TU86
.
งานเลี้ยงเพื่อฉลองความสำเร็จของน้องนักเรียนเตรียมอุดมฯ รุ่นที่ 86 ทุกคน 
งานนี้มีพี่ๆ 3 ติวเตอร์  ครูพี่กิ๊บ  ครูพี่หมอโอ๋  ครูพี่หมอเต้  มาพบปะพูดคุย และถ่ายรูป รับคำแนะนำก่อนเปิดเรียน พร้อมรับคอร์สฟรีและของขวัญจากทาง Enconcept ต้องห้ามพลาดเลย!

.
✅ วันพุธ ที่ 22 มี.ค. 66
✅ เวลา : 14.00 - 16.00 น.
✅ สถานที่ : ที่ The Essense  ชั้น 16ตึก Siamscape
📌ลงทะเบียน คลิก: https://forms.gle/EJfztaGQkF4V61tT7

.
📞สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻url.enconcept.com/ldnj",2023-03-14 10:07:34,,https://www.instagram.com/p/Cpw_Ge3yjj_,GraphImage,1,69,0,,False,0.30355021776428665,#TU86,,,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t51.2885-15/335778545_1235826010656990_5675793402596161649_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=zWn43GgYQOAAX93nJA6&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDY76vaiSSm7P9HaOU3Qvz6clZk0SPhfEu68hvqfXl4uA&oe=64F364C8&_nc_sid=bc0c2c
post,3058037060308216578,enconcept_tothemax,"#ชาวอุบล พร้อมบ่!!✈️ พี่ๆไปหาถึงที่ไม่ต้องเดินทางมาไกล สำหรับใครที่อยากวางแผนเตรียมตัว Tcas รอบ1 & Inter ต้องงานนี้!! ชี้แนวทาง ให้เทคนิค แบบครบจบในงานเดียว

-ลงทะเบียนทางนี้เลย-
📣26 มี.ค. 66  10.00-12.00
อุบลราชาธานี : Enconcept สาขาอุบลราชธานี
🔥ลงทะเบียน : https://docs.google.com/forms/d/e/1FAIpQLSdzKvM2cTQ83FsHqz9TYoRJO_S07Ci8_yCDlMbHKUxYzrHZZg/viewform

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻 http://url.enconcept.com/i9p4",2023-03-14 04:00:47,,https://www.instagram.com/p/CpwVIERpqsC,GraphImage,1,9,0,,False,0.039593506664906956,#ชาวอุบล,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/335516765_155001297463166_8804920040934980412_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=J8aBZ_YdzYYAX_1yxSu&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA55ENjbGMDdC769UHXyeAZD4ueuG2cUwweWowD44vu7A&oe=64F21075&_nc_sid=bc0c2c
post,3057507844846602418,enconcept_tothemax,"ที่1 วิทย์-คณิต ขอเปิดใจ!! รีวิวข้อสอบเข้า”เตรียมอุดมฯ” 2566 l ปรัช ณฐกร คุ้มมั่น #TU86  พร้อมแชร์เทคนิค เก่งอังกฤษทางลัด ทำยังไงให้อ่านปุ๊บ ตอบได้ปั๊บ

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻url.enconcept.com/ldnj",2023-03-13 10:33:39,,https://www.instagram.com/p/Cpucy9-DUiy,GraphVideo,1,177,1,1650,True,0.7830715762614932,#TU86,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/334864244_609359497276205_8106648197827023796_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=_AIL72AvT4sAX94rYPE&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBacJO4kUQvAsE67Ng7C-90tnOS4z2q-Un_IEnwxhe8nQ&oe=64EFA51E&_nc_sid=bc0c2c
post,3056628380730075528,enconcept_tothemax,"เต็มแล้วจริงๆไม่จกตา🙏🏻 ขอบคุณทุกความสนใจ 1,000 ที่นั่งมาเจอกันพรุ่งนี้ใน Zoom 🔥✨

✨13 มี.ค. นี้ 18.30-20.00 น.
💪🏻ครูพี่หมอเต้ & ครูพี่กิ๊บ Oxford
ลงทะเบียนเลย http://url.enconcept.com/na5x

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻 http://url.enconcept.com/i9p4
#dek66",2023-03-12 05:21:59,,https://www.instagram.com/p/CprU1FLyymI,GraphImage,1,64,1,,False,0.2859531036909947,#dek66,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/334183924_131839679825784_355348440646095211_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=7YE-RE5ThnIAX_8MKBI&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDZFMu7sYOpz081p4_JUWjCcEANqrCCKyXyvQhwyP5YiA&oe=64F265DC&_nc_sid=bc0c2c
post,3056587134359369921,enconcept_tothemax,"ขอนแก่นเขาว่าวัยรุ่นหน้าตาดีนี่จริงไหม!✈️ พี่ๆไปหาถึงที่ไม่ต้องเดินทางมาไกล สำหรับใครที่อยากวางแผนเตรียมตัว #สอบเข้ามหาลัย  #สอบหมอ #สอบอินเตอร์ ต้องงานนี้!! ชี้แนวทาง ให้เทคนิค แบบครบจบในงานเดียว

-ลงทะเบียนทางนี้เลย-

📣25 มี.ค. 66  10.00-12.00
ขอนแก่น : โรงแรมพูลแมน ขอนแก่น ราชา ออคิด
🔥ลงทะเบียน : https://docs.google.com/forms/d/e/1FAIpQLScNQBp2Sf0VsVfcplW-maHtYzNajPBgYvYWPcLnmjyCI1EB3Q/viewform

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻 http://url.enconcept.com/i9p4",2023-03-12 04:00:02,,https://www.instagram.com/p/CprLc3ghPjB,GraphImage,1,10,0,,False,0.04399278518322995,#สอบเข้ามหาลัย #สอบหมอ #สอบอินเตอร์,,,22731,152,https://instagram.fbkk6-2.fna.fbcdn.net/v/t51.2885-15/334793394_2716442171824507_5838008372353103463_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=instagram.fbkk6-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=AwN_qdHWTUIAX-7Fm-e&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC5EBRbQGm6V4m9NVTXin-rSfFTQP1zuBwCOgLlyzhjwA&oe=64F20538&_nc_sid=bc0c2c
post,3056584343595815951,enconcept_tothemax,"ดูคลิปเต็มได้ที่👉Youtube: Interpass Eatlish ep.2
พาชิม Eggdrop แห่งแรกในไทย!! ศัพท์อย่างเยอะ 
📌https://www.youtube.com/watch?v=RfqchU-0OTI
ฝรั่งเขาไม่ได้ชวนไปตายนะ ระวังให้ดี!!

.
โทรเลย! 080-434-3838
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Enconcept ทุกสาขา (enconcept.com/contact/)

#dek66 #alevel #alevel66 #tgat #tcas67 #เตรียมอุดม #เตรียมอุดม86 #tu86 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์ #ครูพี่กิ๊บ #krupgib #krupgib_oxford #enconcept",2023-03-12 03:55:19,,https://www.instagram.com/p/CprK0QaDJQP,GraphVideo,1,35,0,705,True,0.15397474814130482,#dek66 #alevel #alevel66 #tgat #tcas67 #เตรียมอุดม #เตรียมอุดม86 #tu86 #dek67 #tu87 #ภาษาอังกฤษ #ภาษาอังกฤษวันละคำ #ภาษาอังกฤษง่ายนิดเดียว #ภาษาอังกฤษออนไลน์ #เรียนภาษาอังกฤษ #เรียนภาษาอังกฤษออนไลน์ #ครูพี่กิ๊บ #krupgib #krupgib_oxford #enconcept,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/334617649_970429230623102_823983612598064199_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=6a809QRDPwQAX8d8R6l&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDlYxT_QR8dWFDXO4pX3KAklC187zVAN6SawiPYlVpgIg&oe=64EF19FD&_nc_sid=bc0c2c
post,3056152803371683101,enconcept_tothemax,"ขอบคุณน้องๆ และ ผู้ปกครอง ที่ให้ความสนใจงาน Think beyond วันนี้มากๆค่า🫶🏻😘 มากันเยอะมากๆ รอกันแต่เช้าเลย จบงานก็มาคุยกับพี่ๆโค้ชขอคำปรึกษา แนะแนวทางการเรียนด้วย ขอบคุณนะคะ💗

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻 http://url.enconcept.com/i9p4",2023-03-11 13:37:06,,https://www.instagram.com/p/CpposhQSI0d,GraphSidecar,10,108,0,,False,0.47512207997888345,,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/334576410_241028698341176_8606518579505232205_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=VO9GDC-RnmcAX_-4OGj&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA8-rE-6wVfjo1gjnXO7T33Cw_BBnlQ_6CddAZi07GNfQ&oe=64EF9A90&_nc_sid=bc0c2c
post,3056037129811029709,enconcept_tothemax,"#20ที่นั่งสุดท้าย เท่านั้นนะน้องๆชาวอุบล ไม่เพิ่มที่นั่งแล้วห้ามพลาดดดดด : Think beyond #สัญจร มาให้ตามคำร้องขอจากน้องๆต่างจังหวัด✈️ พี่ๆไปหาถึงที่ไม่ต้องเดินทางมาไกล สำหรับใครที่อยากวางแผนเตรียมตัว #สอบเข้ามหาลัย #สอบเตรียมอุดม #สอบหมอ #สอบอินเตอร์ ต้องงานนี้!! ชี้แนวทาง ให้เทคนิค แบบครบจบในงานเดียว

-ลงทะเบียนทางนี้เลย-
📣26 มี.ค. 66  10.00-12.00
อุบลราชาธานี : Enconcept สาขาอุบลราชธานี
🔥ลงทะเบียน : https://docs.google.com/forms/d/e/1FAIpQLSdzKvM2cTQ83FsHqz9TYoRJO_S07Ci8_yCDlMbHKUxYzrHZZg/viewform

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻 http://url.enconcept.com/i9p4",2023-03-11 09:47:16,,https://www.instagram.com/p/CppOZP2ym7N,GraphImage,1,12,0,,False,0.05279134221987594,#20ที่นั่งสุดท้าย #สัญจร #สอบเข้ามหาลัย #สอบเตรียมอุดม #สอบหมอ #สอบอินเตอร์,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/334810273_199744589334689_7547449357705531194_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=tYHUu4hoRTQAX-1UHKa&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD5FECYyl0gacaWh46tFdcZndG5swkjEbTsDDpZmhOe2w&oe=64F31BDD&_nc_sid=bc0c2c
post,3055785721073483122,enconcept_tothemax,"Surprise วันนี้🙌🏻🔥 พี่หมอเต้มาร่วมงานแนะแนวด้วยนะคะ มาเจอกันที่ Think beyond : Futture matters

💥งานฟรี💥
11 มี.ค. 2566
เวลา 9.00 - 11.30 น.
The Newton ตึก Siamscape ชั้น 11
ลงทะเบียนฟรี http://url.enconcept.com/4onw

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻url.enconcept.com/ldnj",2023-03-11 01:27:46,,https://www.instagram.com/p/CpoVOxOS71y,GraphImage,1,28,0,,False,0.12317979851304385,,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/334650191_2677426005733037_8149905305980401157_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=0rCQLOpXEEcAX_eL8nM&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBVPSsBA3Wg5GL_yLbatvKuYCVQ7n1wcSYldWlqRT4moA&oe=64F2E529&_nc_sid=bc0c2c
post,3055784672044283115,enconcept_tothemax,"โอบกอดน้องๆที่เมื่อวานผิดหวังกับสนามสอบ #tu86 นะคะ นำแนวคิดดีๆจาก ครูพี่กิ๊บ Oxford มาฝากค่ะ🥺💖

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻url.enconcept.com/ldnj",2023-03-11 01:25:41,,https://www.instagram.com/p/CpoU_gPSHTr,GraphImage,1,538,1,,False,2.3712111213760942,#tu86,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/333236685_233729689015958_2185398543333058317_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=wX8CGftc81kAX-y5wvP&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBTOsCjgwRIakTf5rlMQPRgc_zQgfHWnmbs_Hq1TpUzoQ&oe=64F3099E&_nc_sid=bc0c2c
post,3055773770687657699,enconcept_tothemax,"ลงไป 3 วัน แต่ 500ที่นั่งเต็มแล้วจนช็อค😂  พี่ๆเลยเพิ่มให้อีก500ที่นั่ง ตามคำเรียกร้อง🔥🫡 ติวเน้นๆ ไม่นอกเรื่อง ไม่ขาย ไม่หลอก เอาให้สุด✨ ตัวพ่อตัวแม่ด้านการสอบมาเอง!! มาเตรียมความพร้อมให้สุด🔥 #Alevel66 คืนหมาหอน 🐕 

✨13 มี.ค. นี้ 18.30-20.00 น.
💪🏻ครูพี่หมอเต้ & ครูพี่กิ๊บ Oxford
ลงทะเบียนเลย http://url.enconcept.com/na5x

.
✅ สอบถามเพิ่มเติม และสมัครเรียนได้ที่
Inbox : m.me/Enconcept
Line : https://lin.ee/5YDMROv
Call Center: 0804343838
Enconcept ทุกสาขา (enconcept.com/contact/)
ดูโบรชัวร์ออนไลน์ 👉🏻 http://url.enconcept.com/i9p4
#dek66",2023-03-11 01:04:01,,https://www.instagram.com/p/CpoSg3jyzbj,GraphImage,1,47,0,,False,0.20676609036118077,#Alevel66 #dek66,,,22731,152,https://instagram.fbkk6-1.fna.fbcdn.net/v/t51.2885-15/332712610_923697725341205_3835469444078953402_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fbkk6-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=KYuNxFRtwk0AX8kf7C5&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBjuFRfDG1R9_sA04CXwLII7RnD3fdczKzprxsEk7lPKA&oe=64F312CB&_nc_sid=bc0c2c
